@RELATION emotion
@ATTRIBUTE term	string
@ATTRIBUTE noun {true,false}
@ATTRIBUTE verb {true,false}
@ATTRIBUTE adjective {true,false}
@ATTRIBUTE adverb {true,false}
@ATTRIBUTE title-word {true,false}
@ATTRIBUTE repeat-word {true,false}
@ATTRIBUTE lastline {true,false}
@ATTRIBUTE  negation{true,false}
@ATTRIBUTE simile {true,false}
@ATTRIBUTE metaphore {true,false}
@ATTRIBUTE concept string 
@ATTRIBUTE class 	{anger,hate,joy,sad,love,courage,surprise,fear,peace}
@DATA
flitting,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
ever,false,false,false,true,false,false,false,false,false,false,CHANGE,anger
lose,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
i,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
netted,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
free,false,false,true,false,false,false,false,false,false,false,CHANGE,anger
sleeping,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
drowsy,false,false,true,false,false,false,false,false,false,false,CHANGE,anger
miss,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
own,false,false,true,false,false,false,false,false,false,false,CHANGE,anger
know,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
not,false,false,false,true,false,false,false,false,false,false,CHANGE,anger
south,false,false,false,true,false,false,false,false,false,false,CHANGE,anger
dead,false,false,true,false,false,false,false,false,false,false,CHANGE,anger
when,false,false,false,true,false,false,false,false,false,false,CHANGE,anger
lose,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
take,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
ever,false,false,false,true,false,false,false,false,false,false,CHANGE,anger
seek,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
unseen,false,false,true,false,false,false,false,false,false,false,CHANGE,anger
are,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
sing,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
have,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
loved,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
singing,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
when,false,false,false,true,false,false,false,false,false,false,CHANGE,anger
silent,false,false,true,false,false,false,false,false,false,false,CHANGE,anger
know,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
therefore,false,false,false,true,false,false,false,false,false,false,CHANGE,anger
know,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
last,false,false,true,false,false,false,false,false,false,false,CHANGE,anger
are,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
knew,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
imperfect,false,false,true,false,false,false,false,false,false,false,CHANGE,anger
loved,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
cannot,false,false,false,true,false,false,false,false,false,false,CHANGE,anger
be,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
given,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
wait,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
be,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
accepted,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
when,false,false,false,true,false,false,false,false,false,false,CHANGE,anger
come,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
are,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
let,false,true,false,false,false,false,false,false,false,true,CHANGE,anger
say,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
have,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
lived,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
not,false,false,false,true,false,false,false,false,false,false,CHANGE,anger
mere,false,false,true,false,false,false,false,false,false,false,CHANGE,anger
ask,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
say,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
know,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
not,false,false,false,true,false,false,false,false,false,false,CHANGE,anger
know,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
often,false,false,false,true,false,false,false,false,false,false,CHANGE,anger
when,false,false,false,true,false,false,false,false,false,false,CHANGE,anger
sang,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
found,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
say,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
never,false,false,false,true,false,false,false,false,false,false,CHANGE,anger
remove,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
i,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
leaving,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
outer,false,false,true,false,false,false,false,false,false,false,CHANGE,anger
away,false,false,false,true,false,false,false,false,false,false,CHANGE,anger
drifting,false,true,false,false,false,false,false,false,false,false,CHANGE,anger
current,false,false,true,false,false,false,true,false,false,false,CHANGE,anger
golden,false,false,true,false,true,false,true,false,false,false,CHANGE,sad
rumbling,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
teeming,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
sit,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
sad,false,false,true,false,false,false,false,false,false,false,CHANGE,sad
alone,false,false,false,true,false,false,false,false,false,false,CHANGE,sad
gathered,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
ha,false,true,false,false,false,false,true,false,false,false,CHANGE,sad
ended,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
i,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
swollen,false,false,true,false,false,false,false,false,false,false,CHANGE,sad
fierce,false,false,true,false,false,false,false,false,false,false,CHANGE,sad
started,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
small,false,false,true,false,false,false,false,false,false,false,CHANGE,sad
twisting,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
swirling,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
everywhere,false,false,false,true,false,false,false,false,false,false,CHANGE,sad
far,false,false,false,true,false,false,false,false,false,false,CHANGE,sad
painted,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
deep,false,false,false,true,false,false,false,false,false,false,CHANGE,sad
grey,false,false,true,false,false,false,false,false,false,false,CHANGE,sad
i,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
close,false,false,false,true,false,false,false,false,false,false,CHANGE,sad
singing,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
i,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
know,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
are,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
filled,false,true,false,false,false,false,false,false,false,true,CHANGE,sad
wide,false,false,true,false,false,false,false,false,false,false,CHANGE,sad
ahead,false,false,false,true,false,false,false,false,false,false,CHANGE,sad
helplessly,false,false,false,true,false,false,false,false,false,false,CHANGE,sad
have,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
seen,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
foreign,false,false,true,false,false,false,false,false,false,false,CHANGE,sad
do,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
come,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
go,false,true,false,false,true,false,true,false,false,false,CHANGE,sad
where,false,false,false,true,false,false,false,false,false,false,CHANGE,sad
want,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
give,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
where,false,false,false,true,false,false,false,false,false,false,CHANGE,sad
come,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
take,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
away,false,false,false,true,false,false,false,false,false,false,CHANGE,sad
golden,false,false,true,false,true,false,true,false,false,false,CHANGE,sad
when,false,false,false,true,false,false,false,false,false,false,CHANGE,sad
take,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
take,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
much,false,false,false,true,false,false,false,false,false,false,CHANGE,sad
i,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
there,false,false,false,true,false,false,false,false,false,false,CHANGE,sad
more,false,false,false,true,false,false,false,false,false,false,CHANGE,sad
have,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
intense,false,false,true,false,false,false,false,false,false,false,CHANGE,sad
here,false,false,false,true,false,false,false,false,false,false,CHANGE,sad
have,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
parted,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
now,false,false,false,true,false,false,false,false,false,false,CHANGE,sad
take,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
well,false,false,false,true,false,false,false,false,false,false,CHANGE,sad
be,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
take,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
i,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
too,false,false,false,true,false,false,true,false,false,false,CHANGE,sad
small,false,false,true,false,false,false,false,false,false,false,CHANGE,sad
loaded,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
i,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
full,false,false,true,false,false,false,false,false,false,false,CHANGE,sad
bare,false,false,true,false,false,false,false,false,false,false,CHANGE,sad
remain,false,true,false,false,false,false,false,false,false,false,CHANGE,sad
alone,false,false,false,true,false,false,false,false,false,false,CHANGE,sad
had,false,true,false,false,false,false,true,false,false,false,CHANGE,sad
ha,false,true,false,false,false,false,true,false,false,false,CHANGE,sad
gone,false,true,false,false,false,false,true,false,false,false,CHANGE,sad
golden,false,false,true,false,true,false,true,false,false,false,CHANGE,sad
took,false,true,false,false,false,false,true,false,false,false,CHANGE,sad
not,false,false,false,true,false,false,false,false,false,false,CHANGE,joy
ha,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
enough,false,false,false,true,false,false,false,false,false,false,CHANGE,joy
i,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
mere,false,false,true,false,false,false,false,false,false,false,CHANGE,joy
let,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
lightly,false,false,false,true,false,false,false,false,false,false,CHANGE,joy
wakening,false,true,false,false,false,false,false,false,false,false,CHANGE,courage
asleep,false,false,false,true,false,false,false,false,false,false,CHANGE,courage
ha,false,true,false,false,false,false,false,false,false,false,CHANGE,courage
cried,false,true,false,false,false,false,false,false,false,false,CHANGE,courage
come,false,true,false,false,false,false,false,false,false,false,CHANGE,courage
let,false,true,false,false,false,false,false,false,false,false,CHANGE,courage
gather,false,true,false,false,false,false,false,false,false,false,CHANGE,courage
free,false,false,true,false,false,false,false,false,false,false,CHANGE,courage
leaping,false,true,false,false,false,false,false,false,false,false,CHANGE,courage
are,false,true,false,false,false,false,false,false,false,false,CHANGE,courage
longer,false,false,false,true,false,false,false,true,false,false,CHANGE,courage
let,false,true,false,false,false,false,false,false,false,false,CHANGE,courage
hasten,false,true,false,false,false,false,false,false,false,false,CHANGE,courage
away,false,false,false,true,false,false,false,false,false,false,CHANGE,courage
i,false,true,false,false,true,false,false,false,false,false,CHANGE,courage
i,false,true,false,false,true,false,false,false,false,false,CHANGE,courage
are,false,true,false,false,false,false,false,false,false,false,CHANGE,courage
toss,false,true,false,false,false,false,false,false,false,false,CHANGE,courage
where,false,false,false,true,false,false,true,false,false,false,CHANGE,courage
hold,false,true,false,false,false,false,false,false,false,false,CHANGE,courage
hide,false,true,false,false,false,false,false,false,false,false,CHANGE,courage
sweet,false,false,true,false,false,false,false,false,false,false,CHANGE,courage
i,false,true,false,false,true,false,false,false,false,false,CHANGE,courage
sweet,false,false,true,false,false,false,false,false,false,false,CHANGE,courage
are,false,true,false,false,false,false,false,false,false,false,CHANGE,courage
full,false,false,true,false,false,false,false,false,false,false,CHANGE,courage
sweeter,false,false,true,false,false,false,false,false,false,false,CHANGE,courage
wild,false,false,true,false,false,false,false,false,false,false,CHANGE,courage
where,false,false,false,true,false,false,true,false,false,false,CHANGE,courage
low,false,false,true,false,false,false,true,false,false,false,CHANGE,courage
eternal,false,false,true,false,true,false,false,false,false,false,CHANGE,peace
say,false,true,false,false,false,false,false,false,false,false,CHANGE,peace
i,false,true,false,false,false,false,false,false,false,false,CHANGE,peace
full,false,false,true,false,false,false,false,false,false,false,CHANGE,peace
ripening,false,true,false,false,false,false,false,false,false,false,CHANGE,peace
await,false,true,false,false,false,false,false,false,false,false,CHANGE,peace
restless,false,false,true,false,false,false,false,false,false,false,CHANGE,peace
relentless,false,false,true,false,false,false,false,false,false,false,CHANGE,peace
sweet,false,false,true,false,false,false,false,false,false,false,CHANGE,peace
was,false,true,false,false,false,false,false,false,false,false,CHANGE,peace
born,false,true,false,false,false,false,false,false,false,false,CHANGE,peace
when,false,false,false,true,false,false,false,false,false,false,CHANGE,peace
climbing,false,true,false,false,false,false,false,false,false,false,CHANGE,peace
golden,false,false,true,false,false,false,false,false,false,false,CHANGE,peace
know,false,true,false,false,false,false,false,false,false,false,CHANGE,peace
glide,false,true,false,false,false,false,false,false,false,false,CHANGE,peace
homing,false,true,false,false,false,false,false,false,false,false,CHANGE,peace
loud,false,false,true,false,false,false,false,false,false,false,CHANGE,peace
bless,false,true,false,false,false,false,false,false,false,false,CHANGE,peace
delicate,false,false,true,false,false,false,false,false,false,false,CHANGE,peace
mellow,false,false,true,false,false,false,false,false,false,false,CHANGE,peace
say,false,true,false,false,false,false,false,false,false,false,CHANGE,peace
heed,false,true,false,false,false,false,false,false,false,false,CHANGE,peace
dull,false,false,true,false,false,false,false,false,false,false,CHANGE,peace
presage,false,true,false,false,false,false,false,false,false,false,CHANGE,peace
rumoured,false,true,false,false,false,false,false,false,false,false,CHANGE,peace
mute,false,false,true,false,false,false,false,false,false,false,CHANGE,peace
mythic,false,false,true,false,false,false,false,false,false,false,CHANGE,peace
glad,false,false,true,false,false,false,false,false,false,false,CHANGE,peace
i,false,true,false,false,false,false,false,false,false,false,CHANGE,peace
drunk,false,false,true,false,false,false,false,false,false,false,CHANGE,peace
drenched,false,true,false,false,false,false,false,false,false,false,CHANGE,peace
living,false,true,false,false,false,false,false,false,false,false,CHANGE,peace
intimate,false,false,true,false,false,false,true,false,false,false,CHANGE,peace
see,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
how,false,false,false,true,false,false,false,false,false,false,CHANGE,joy
speckled,false,false,true,false,false,false,false,false,false,false,CHANGE,joy
jewelled,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
see,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
white,false,false,true,false,false,false,false,false,false,false,CHANGE,joy
curved,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
how,false,false,false,true,false,false,false,false,false,false,CHANGE,joy
float,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
trellised,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
languid,false,false,true,false,false,false,false,false,false,false,CHANGE,joy
luminous,false,false,true,false,false,false,false,false,false,false,CHANGE,joy
veiled,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
voluminous,false,false,true,false,false,false,false,false,false,false,CHANGE,joy
leisurely,false,false,true,false,false,false,false,false,false,false,CHANGE,joy
winding,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
swinging,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
hung,false,false,true,false,false,false,false,false,false,false,CHANGE,joy
high,false,false,true,false,false,false,false,false,false,false,CHANGE,joy
gay,false,false,true,false,false,false,false,false,false,false,CHANGE,joy
blend,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
come,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
borne,false,true,false,false,false,false,false,false,false,false,CHANGE,joy
sumptuous,false,false,true,false,false,false,true,false,false,false,CHANGE,joy
beloved,false,false,true,false,false,false,false,false,false,false,CHANGE,love
be,false,true,false,false,false,false,false,false,false,false,CHANGE,love
say,false,true,false,false,false,false,false,false,false,false,CHANGE,love
only,false,false,false,true,false,false,false,false,false,false,CHANGE,love
spark,false,true,false,false,false,false,false,false,false,false,CHANGE,love
flickering,false,true,false,false,false,false,false,false,false,false,CHANGE,love
not,false,false,false,true,false,false,false,false,false,false,CHANGE,love
kindle,false,true,false,false,false,false,false,false,false,false,CHANGE,love
immortal,false,false,true,false,false,false,false,false,false,false,CHANGE,love
deem,false,true,false,false,false,false,false,false,false,false,CHANGE,love
be,false,true,false,false,false,false,false,false,false,false,CHANGE,love
only,false,false,false,true,false,false,false,false,false,false,CHANGE,love
common,false,false,true,false,false,false,false,false,false,false,CHANGE,love
subtle,false,false,true,false,false,false,false,false,false,false,CHANGE,love
are,false,true,false,false,false,false,false,false,false,false,CHANGE,love
mortal,false,false,true,false,false,false,false,false,false,false,CHANGE,love
only,false,false,false,true,false,false,false,false,false,false,CHANGE,love
hapless,false,false,true,false,false,false,false,false,false,false,CHANGE,love
not,false,false,false,true,false,false,false,false,false,false,CHANGE,love
bring,false,true,false,false,false,false,false,false,false,false,CHANGE,love
very,false,false,false,true,false,false,true,false,false,false,CHANGE,love
said,false,true,false,false,false,false,false,false,false,false,CHANGE,peace
mad,false,false,true,false,false,false,false,false,false,false,CHANGE,peace
speak,false,true,false,false,false,false,false,false,false,false,CHANGE,peace
reveal,false,true,false,false,false,false,false,false,false,false,CHANGE,peace
eternal,false,false,true,false,false,false,false,false,false,false,CHANGE,peace
mete,false,true,false,false,false,false,false,false,false,false,CHANGE,peace
utmost,false,false,true,false,false,false,false,false,false,false,CHANGE,peace
bitter,false,false,true,false,false,false,false,false,false,false,CHANGE,peace
utmost,false,false,true,false,false,false,false,false,false,false,CHANGE,peace
sweet,false,false,true,false,false,false,false,false,false,false,CHANGE,peace
withhold,false,true,false,false,false,false,false,false,false,false,CHANGE,peace
crave,false,true,false,false,false,false,false,false,false,false,CHANGE,peace
intricate,false,false,true,false,false,false,false,false,false,false,CHANGE,peace
stern,false,false,true,false,false,false,false,false,false,false,CHANGE,peace
low,false,false,true,false,false,false,false,false,false,false,CHANGE,peace
unconquered,false,false,true,false,false,false,false,false,false,false,CHANGE,peace
know,false,true,false,false,false,false,false,false,false,false,CHANGE,peace
passionate,false,false,true,false,false,false,false,false,false,false,CHANGE,peace
deep,false,false,false,true,false,false,false,false,false,false,CHANGE,peace
burn,false,true,false,false,false,false,false,false,false,false,CHANGE,peace
cleanse,false,true,false,false,false,false,false,false,false,false,CHANGE,peace
chastened,false,true,false,false,false,false,false,false,false,false,CHANGE,peace
seek,false,true,false,false,false,false,false,false,false,false,CHANGE,peace
blind,false,false,true,false,false,false,false,false,false,false,CHANGE,peace
spent,false,true,false,false,false,false,false,false,false,false,CHANGE,peace
pardoned,false,true,false,false,false,false,false,false,false,false,CHANGE,peace
sue,false,true,false,false,false,false,false,false,false,false,CHANGE,peace
learn,false,true,false,false,false,false,false,false,false,false,CHANGE,peace
simple,false,false,true,false,false,false,false,false,false,false,CHANGE,peace
bending,false,true,false,false,false,false,false,false,false,false,CHANGE,peace
sevenfold,false,false,false,true,false,false,false,false,false,false,CHANGE,peace
teach,false,true,false,false,false,false,false,false,false,false,CHANGE,peace
quickening,false,true,false,false,false,false,false,false,false,false,CHANGE,peace
i,false,true,false,false,false,false,false,false,false,false,CHANGE,peace
winter,true,false,false,false,true,false,false,false,false,false,life,love
smelt,false,true,false,false,false,false,false,false,false,false,life,love
new,false,false,true,false,false,false,false,false,false,false,life,love
rain,true,false,false,false,false,false,false,false,false,false,life,love
tender,true,false,false,false,false,false,false,false,false,false,life,love
shoot,true,false,false,false,false,false,false,false,false,false,life,love
plant,true,false,false,false,false,false,false,false,false,false,life,love
warmth,true,false,false,false,false,false,false,false,false,false,life,love
was,false,true,false,false,false,false,false,false,false,false,life,love
warmth,true,false,false,false,false,false,false,false,false,false,life,love
earth,true,false,false,false,false,false,false,false,false,false,life,love
groping,false,true,false,false,false,false,false,false,false,false,life,love
root,true,false,false,false,false,false,false,false,false,false,life,love
even,false,false,false,true,false,false,false,false,false,false,life,love
soul,true,false,false,false,false,false,false,false,false,false,life,love
thought,true,false,false,false,false,false,false,false,false,false,life,love
send,false,true,false,false,false,false,false,false,false,false,life,love
root,true,false,false,false,false,false,false,false,false,false,life,love
somewhere,false,false,false,true,false,false,false,false,false,false,life,love
loved,false,true,false,false,false,false,false,false,false,false,life,love
body,true,false,false,false,false,false,false,false,false,false,life,love
shame,true,false,false,false,false,false,false,false,false,false,life,love
winter,true,false,false,false,true,false,false,false,false,false,life,love
evening,true,false,false,false,false,false,false,false,false,false,life,love
cold,false,false,true,false,false,false,false,false,false,false,life,love
wind,true,false,false,false,false,false,false,false,false,false,life,love
chuckled,false,true,false,false,false,false,false,false,false,false,life,love
white,false,false,true,false,false,false,true,false,false,false,life,love
word,true,false,false,false,true,false,false,false,false,false,change,sad
round,true,false,false,false,false,false,false,false,false,false,change,sad
are,false,true,false,false,false,false,false,false,false,false,change,sad
word,true,false,false,false,true,false,false,false,false,true,change,sad
word,true,false,false,false,true,false,false,false,false,false,change,sad
word,true,false,false,false,true,false,false,false,false,false,change,sad
grow,false,true,false,false,false,false,false,false,false,false,change,sad
leave,true,false,false,false,false,false,false,false,true,false,change,sad
never,false,false,false,true,false,false,false,false,false,false,change,sad
seem,false,true,false,false,false,false,false,true,false,false,change,sad
stop,true,false,false,false,false,false,false,false,false,false,change,sad
slow,false,false,true,false,false,false,false,false,false,false,change,sad
growing,false,true,false,false,false,false,false,false,false,false,change,sad
tell,false,true,false,false,false,false,false,false,false,false,change,sad
self,true,false,false,false,false,false,false,false,false,false,change,sad
word,true,false,false,false,true,false,false,false,false,false,change,sad
are,false,true,false,false,false,false,false,false,false,false,change,sad
nuisance,true,false,false,false,false,false,false,false,false,false,change,sad
beware,true,false,false,false,false,false,false,false,false,false,change,sad
be,false,true,false,false,false,false,false,false,false,false,change,sad
so,false,false,false,true,false,false,true,false,false,false,change,sad
many,false,false,true,false,false,false,false,false,false,false,change,sad
thing,true,false,false,false,false,false,false,false,false,false,change,sad
chasm,true,false,false,false,false,false,false,false,false,false,change,sad
where,false,false,false,true,false,false,true,false,false,false,change,sad
running,false,true,false,false,false,false,false,false,false,false,change,sad
fee,true,false,false,false,false,false,false,false,false,false,change,sad
pause,true,false,false,false,false,false,false,false,false,false,change,sad
look,true,false,false,false,false,false,false,false,false,false,change,sad
sea,true,false,false,false,false,false,false,false,false,false,change,sad
paralyzing,false,true,false,false,false,false,false,false,false,false,change,sad
wave,true,false,false,false,false,false,false,false,false,false,change,sad
blast,true,false,false,false,false,false,false,false,false,false,change,sad
burning,true,false,false,false,false,false,false,false,false,false,change,sad
air,true,false,false,false,false,false,false,false,false,false,change,sad
knife,true,false,false,false,false,false,false,false,false,false,change,sad
most,false,false,false,true,false,false,false,false,false,false,change,sad
willing,false,false,true,false,false,false,false,false,false,false,change,sad
cut,true,false,false,false,false,false,false,false,false,false,change,sad
best,false,false,false,true,false,false,false,false,false,false,change,sad
friend,true,false,false,false,false,false,false,false,false,false,change,sad
word,true,false,false,false,true,false,false,false,false,false,change,sad
are,false,true,false,false,false,false,false,false,false,false,change,sad
nuisance,true,false,false,false,false,false,false,false,false,false,change,sad
grow,false,true,false,false,false,false,false,false,false,false,change,sad
leave,true,false,false,false,false,false,false,false,true,false,change,sad
ona,true,false,false,false,false,false,false,false,false,false,change,sad
tree,true,false,false,false,false,false,false,false,false,false,change,sad
never,false,false,false,true,false,false,false,false,false,false,change,sad
seem,false,true,false,false,false,false,false,true,false,false,change,sad
stop,true,false,false,false,false,false,false,false,false,false,change,sad
coming,false,true,false,false,false,false,false,false,false,false,change,sad
silence,true,false,false,false,false,false,true,false,false,false,change,sad
somewhere,false,false,false,true,false,false,true,false,false,false,change,sad
deep,false,false,false,true,false,false,true,false,false,false,change,sad
losing,false,true,false,false,true,false,false,false,false,false,change,sad
battle,true,false,false,false,true,false,false,false,false,false,change,sad
how,false,false,false,true,false,false,false,false,false,false,change,sad
love,true,false,false,false,false,false,false,false,false,false,change,sad
hold,true,false,false,false,false,false,false,false,false,false,change,sad
when,false,false,false,true,false,false,false,false,false,false,change,sad
other,false,false,true,false,false,false,false,false,false,false,change,sad
flaunt,false,true,false,false,false,false,false,false,false,false,change,sad
gaudy,false,false,true,false,false,false,false,false,false,false,change,sad
lust,true,false,false,false,false,false,false,false,false,false,change,sad
i,false,true,false,false,false,false,false,false,false,false,change,sad
lioness,true,false,false,false,false,false,false,false,false,false,change,sad
beast,true,false,false,false,false,false,false,false,false,false,change,sad
me,true,false,false,false,false,false,false,false,false,false,change,sad
are,false,true,false,false,false,false,false,false,false,false,change,sad
worthless,false,false,true,false,false,false,false,false,false,true,change,sad
trap,true,false,false,false,false,false,false,false,false,false,change,sad
use,true,false,false,false,false,false,false,false,false,false,change,sad
cheapest,false,false,true,false,false,false,false,false,false,false,change,sad
bait,true,false,false,false,false,false,false,false,false,false,change,sad
never,false,false,false,true,false,false,false,false,false,false,change,sad
love,true,false,false,false,false,false,false,true,false,false,change,sad
woman,true,false,false,false,false,false,false,false,false,false,change,sad
mean,true,false,false,false,false,false,false,false,false,false,change,sad
tear,true,false,false,false,false,false,false,false,false,false,change,sad
silence,true,false,false,false,false,false,true,false,false,false,change,sad
blood,true,false,false,false,false,false,true,false,false,false,change,sad
annette,true,false,false,false,true,false,false,false,false,false,change,joy
annette,true,false,false,false,true,false,false,false,false,false,change,joy
dresser,true,false,false,false,false,false,false,false,false,false,change,joy
pale,true,false,false,false,false,false,false,false,false,false,change,joy
finger,true,false,false,false,false,false,false,false,false,false,change,joy
reaping,false,true,false,false,false,false,false,false,false,false,change,joy
wheat,true,false,false,false,false,false,false,false,false,false,change,joy
brown,false,false,true,false,false,false,false,false,false,false,change,joy
hair,true,false,false,false,false,false,false,false,false,false,change,joy
beauty,true,false,false,false,false,false,false,false,false,false,change,joy
falling,false,true,false,false,false,false,false,false,false,false,change,joy
chaff,true,false,false,false,false,false,false,false,true,false,change,joy
old,false,false,true,false,false,false,false,false,false,false,change,joy
mirror,false,true,false,false,false,false,false,false,false,false,change,joy
calender,true,false,false,false,false,false,false,false,false,false,change,joy
citie,true,false,false,false,false,false,true,false,false,false,change,joy
forest,true,false,false,false,true,false,false,false,false,false,change,sad
fire,true,false,false,false,true,false,false,false,false,false,change,sad
late,false,false,false,true,false,false,false,false,false,false,change,sad
have,false,true,false,false,false,false,false,false,false,false,change,sad
begun,false,true,false,false,false,false,false,false,false,false,change,sad
feel,true,false,false,false,false,false,false,false,false,false,change,sad
hunger,true,false,false,false,false,false,false,false,false,false,change,sad
take,false,true,false,false,false,false,false,false,false,false,change,sad
greed,true,false,false,false,false,false,false,false,false,false,change,sad
forest,true,false,false,false,true,false,false,false,true,false,change,sad
fire,true,false,false,false,true,false,false,false,false,false,change,sad
consume,true,false,false,false,false,false,false,false,false,false,change,sad
killing,false,true,false,false,false,false,false,false,false,false,change,sad
gain,true,false,false,false,false,false,false,false,false,false,change,sad
wilder,true,false,false,false,false,false,false,false,false,false,change,sad
brighter,false,false,true,false,false,false,false,false,false,false,change,sad
charm,true,false,false,false,false,false,false,false,false,false,change,sad
come,false,true,false,false,false,false,false,false,false,false,change,sad
way,true,false,false,false,false,false,true,false,false,false,change,sad
bald,false,false,true,false,false,false,false,false,false,false,change,sad
child,true,false,false,false,false,false,false,false,false,false,change,sad
open,false,false,true,false,false,false,false,false,false,false,change,sad
pram,true,false,false,false,false,false,false,false,false,false,change,sad
think,false,true,false,false,false,false,false,false,false,false,change,sad
only,false,false,false,true,false,false,false,false,false,false,change,sad
look,true,false,false,false,false,false,false,false,false,false,change,sad
too,false,false,false,true,false,false,false,false,false,false,change,sad
slim,false,false,true,false,false,false,false,false,false,false,change,sad
lover,true,false,false,false,false,false,false,false,false,false,change,sad
tree,true,false,false,false,false,false,false,false,false,false,change,sad
old,false,false,true,false,false,false,false,false,false,false,change,sad
man,true,false,false,false,false,false,false,false,false,false,change,sad
