,index,Poem,label
320,253,"Paper Boats

Day by day I float my paper boats one by one down the running
stream.
    In big black letters I write my name on them and the name of
the village where I live.
    I hope that someone in some strange land will find them and
know who I am.
    I load my little boats with shiuli flower from our garden, and
hope that these blooms of the dawn will be carried safely to land
in the night.
    I launch my paper boats and look up into the sky and see the
little clouds setting thee white bulging sails.
    I know not what playmate of mine in the sky sends them down
the air to race with my boats!
    When night comes I bury my face in my arms and dream that my
paper boats float on and on under the midnight stars.
    The fairies of sleep are sailing in them, and the lading ins
their baskets full of dreams.
",5.0
321,230,"The Sailor 

The boat of the boatman Madhu is moored at the wharf of Rajgunj.
It is uselessly laden with jute, and has been lying there idle
for ever so long.
If he would only lend me his boat, I should man her with a
hundred oars, and hoist sails, five or six or seven.
I should never steer her to stupid markets.
I should sail the seven seas and the thirteen rivers of
fairyland.
But, mother, you won't weep for me in a corner.
I am not going into the forest like Ramachandra to come back
only after fourteen years.
I shall become the prince of the story, and fill my boat with
whatever I like.
I shall take my friend Ashu with me. We shall sail merrily
across the ever seas and the thirteen rivers of fairyland.
We shall set sail in the early morning light.
When at noontide you are bathing at the pond, we shall be in
the land of a strange king.
We shall pass the ford of Tirpurni, and leave behind us the
desert of Tepantar.
When we come back it will be getting dark, and I shall tell
you of all that we have seen.
I shall cross the seven seas and the thirteen rivers of
fairyland.
",1.0
322,311,"Who Would Know??
mom
dad
brother
sister
friend...
listen...

if I told you my life story,
would you listen...
would you understand?
would you cry as I have cried?

I am human,
though others don't see it,
the say I'm emo,
they say I'm Gothic,
they say I'm a devil worshiper

who are they to judge me?
I am who I am,
but who would know that?

mother,
you have given birth to me,
you gave me life
father you were never there for me,
sister you watched me as I took the pills,
brother, you have criticized me,
you have hurt me.

if I told you why I did it,
you would not understand
for you have never understood me.

who would even care if I died?
no one!
I was a nobody...

now I'm dead
",3.0
323,276,"My Dead Dream

HAVE YOU found me, at last, O my Dream? Seven eons ago 
You died and I buried you deep under forests of snow. 
Why have you come hither? Who bade you awake from your sleep 
And track me beyond the cerulean foam of the deep? 


Would you tear from my lintels these sacred green garlands of leaves? 
Would you scare the white, nested, wild pigeons of joy from my eaves? 
Would you touch and defile with dead fingers the robes of my priest? 
Would you weave your dim moan with the chantings of love at my feast? 

Go back to your grave, O my Dream, under forests of snow, 
Where a heart-riven child hid you once, seven eons ago. 
Who bade you arise from your darkness? I bid you depart! 
Profane not the shrines I have raised in the clefts of my heart. ",0.0
324,86,"Hymns of a hag

I fancy myself being a witch.
Broomstick borne and black as pitch.
 
                                Thin, stark-naked and with fire for eyes.
                                Killing men whom I despise.

Bewailing the woeful life I led.
Casting dark spells, makin’ them dead.

                                Thronging ghettos, to unbend bent backs.
                                Handing them knives, ’least an axe.

Lot later I fly to temple streets.
Our men firm, I show my feats.

                                Haunting oppressors to shave their heads.
                                Cutting all their holy threads.

Experiencing joy as they bleed.
Dance, rejoice my black black deed.

                                Leave one farewell note, an obscene cue:
                                ‘Judgment day is long since due.’

Ultimately, I’ll lie in the ditch—
Ne’er give a damn, when called ‘Bitch’



",0.0
325,180,"Strong Mercy

My desires are many and my cry is pitiful, 
but ever didst thou save me by hard refusals; 
and this strong mercy has been wrought into my life through and through. 

Day by day thou art making me worthy of the simple, 
great gifts that thou gavest to me unasked---this sky and the light, this body and the 
life and the mind---saving me from perils of overmuch desire. 

There are times when I languidly linger 
and times when I awaken and hurry in search of my goal; 
but cruelly thou hidest thyself from before me. 

Day by day thou art making me worthy of thy full acceptance by 
refusing me ever and anon, saving me from perils of weak, uncertain desire.
",2.0
326,339,"Will you still love

Once upon a time, you were so good to me,
and you were proud, you wanted everyone to see,
and I did shine like a penny that is new,
or a brand new dime, I think I meant the world to you....

Will you still love me when my carburator's busted?
When my radiator springs a leak or two?
Will you let the other fella repossess me,
just because what's under my hood isn't new?

Will you still want me when my oil pan starts drippin?
Or if ah'll need a lot of anti-freeze?
Will you dump me if I get a little rusty?
Oh tell me baby will you still love me?

It's been a while since you took me for a spin,
or touched me like, you did way back when,
it makes me think, that somewhere down the road,
you're not gonna want me much after ah get old...

Will you still love me when my carburator's busted?
when my radiator springs a leak or two?
will you let the other fella repossess me,
just because what's under my hood isn't new?

Will you still want me when my oil pan starts drippin?
Or if ah'll need a lot of anti-freeze?
will you dump me if I get a little rusty?
Oh tell me baby , will you still love me?
",1.0
327,352,"Cop Contest

A dispute among three kinds of cops,
CIA, FBI, LAPD:
Who can catch bad guys the quickest?
We'll set up a contest and see.


A rabbit was set loose in the trees;
""We'll get him first,"" they all said.
They gathered up all of their gear,
And into the forest they sped.


The CIA with informants,
Questions animals and plants on its list,
And after four months investigation,
Concludes rabbits do not exist.


The FBI searches and searches,
But can't find a single clue.
After three weeks they burn down the forest,
Killing the poor bunny, too.


The LAPD takes an hour;
Solving crimes fast is their habit.
Their perp is a badly bruised cougar,
Shouting, ""Whatever you say! I'm a rabbit!""",1.0
328,309,"I Don't Understand
How are you Daddy?
It's been forever since we've spoken.
I guess we let this whole time pass,
And now we're completely broken.

Do you miss me the way I wish you would?
I can't imagine you do.
You've never sent cards or letters,
Even though I'm missing you.

My past attempts seem to mean nothing,
It's nice to know you care.
And even though you don't know how,
I've always wished you were there.

So, how are you daddy?
It's been a while.
I miss your laugh
And I've forgotten your smile.

I'm not even gonna ask,
If you've ever missed me.
Through the unanswered phone calls and the time that's passed
The answers I can see.

It's funny how fast the time goes,
But six years have come and gone.
Maybe you thought I didn't need you,
But you were oh so wrong.

How are you daddy?
I hope you're doing well.
I'm learning how to deal with the pain,
I think you can probably tell.

Don't ever try to make things right,
They'll never be the same.
In fact if it makes you feel any better,
You can just forget my name.

To you I doubt I even exist,
I don't have a place in your world.
I hope you're doing well daddy, 
Love, your little girl",3.0
329,76,"Deciphering a culture

INSTRUCTION #1 NAILED TO THE WALL: SWITCH OFF YOUR CELLPHONES

Keep Smiling!  This is what I got to read on ink-splattered desks one lonely day in the central Winners DON’T library of the IIT Madras. I was there waiting for someone to come and join me Frustrated and all the books surrounding me were such rigorous affairs in quantum mechanics One and ocean engineering and acoustics Sided and though I had studied science at school, I had opted out of academics Lovers for (shall we say) personal reasons.

And so there was literally nothing Association in there that I could read and understand, so I set about staring at the desks (Frustrated One Sided Lovers Association) and suddenly the graffiti made sense (Acronym FOSLA) and my reading picked up Join FOSLA da! in leaps and FOSLA: Exclusively for mother-fuckers like you bounds. Watching it was so funny I liked the picture. . . because I imagined Life begins at 40, Ice cream expires at 2 nothing in these mass of Bare! Scientific and Technical books with their !!SUPERB!! mumbo-jumbo jargons could attract me Lol! but these words I love rumour penned by different students was kind of distracting My kiss is bad and also a nice thing to My head is sad engage myself Its your love in.

So That’s made me glad I was busy straining to Help everyone! Love everyone! And yes, HATE ALL!! make out the CAT words and some of it was boring Guru is great! and Love my ass, don’t you? racy and Simran hip and Impossible breasts had self-explanatory illustrations Don’t marry be happy of naked, naked women that Asha, I love you was really Come out of the web of the world disgusting and horrific and If God has given you a rock it’s your choice to build a bridge or a wall I really didn’t know what to say I have built a wall, what you want to do for that????? and Then I will curse Him and go search for some grub (only a rock, eh!) i looked up in exasperation.

INSTRUCTION #2 NAILED TO THE WALL: DON’T REPLACE BOOKS TO STACK. LEAVE THEM ON THE TABLE.

The other words Me too are silly Me too da idiot and I try my best to take How dare you everything Om Namah Shivaiah of this civilization Morals R for Morons by just To suck the marrow of life! (not me fuckers, but Henry DAVID Thoreau) deciphering Structure of Benzyne a Boobsy culture Keep Trying but Illustration (India map) its all Point out Lovegadh? Sexpura? in vain. Quates Desk ww.hornybanana.com So what I love vaginas sunflower gulmohar Oh god help me!! When I start talking to a girl, she starts loving me. Its disgraceful. Help me! Is it your bra? Nice work Illustration Can you draw the equation of the above ellipse Take your origin as Shravati and +ve axis along Sarayu u r time starts now No cunt if you take Shrav and Sarayu as lost what will be your origin Fat Fool Dribbler, read that AGAIN. Got me? Hum angrejon ke jamane ke fuckers hain Rock n Roll Stupid Once upon a time. . . there was Anushya. . . No smoking U taste good! Hippy sex? Wanna something hot?

And I was feeling blank and looking up and repeating Wanna something hot?

INSTRUCTION #3 NAILED TO THE WALL: SILENCE.



",0.0
330,318,"Escape

Trees, trees, trees
Branches, sticks, leaves
Whipping, gashing, slashing at my arms
I can't get away no matter how fast I run

Tripping, falling, crawling on the floor
Ragged cuts, tattered clothes, jagged breathing as I start to slow
My eyes are heavy, my vision blurred
Distant images start to stir

He's right behind me, he's catching up
I have to keep moving but my legs have had enough
Getting dizzy about to pass out, a distant figure starts to stand out
A distant scream, a whispered plea, I can't believe it came from me

Pulse is racing, a feeling of hands, a gentle hush as I'm helped to stand
It's him, he's caught me, please strength don't leave me yet
Let me be anything but his sullied pet
I have to leave, I have to get away, I fall to my knees and let my head sway

Stopping he stares at me and gives a mirrored laugh
Then he reaches for me as I start to move back
I'm to slow, he's to fast, I can't get away, he's taking me back
I can't let this happen, I must react

Heads to fuzzy, I'm getting to weak
I'm stumbling over my own feet
One chance, a pull, a twist, a po+A71p and a moan
I'm not the one with a broken bone

I'm still running, he's still coming
My strength's about to give out
Dead end, cliffs end, water and rocks below
Tell me, if you had a choice which way would you go?


",4.0
331,441,"Last Resort

A plethora of predicaments race in my mind at best, 
which one can I fathom to ponder about next. 
Shall I even think of acting upon what my mind stirs about, 
or cry my soul asleep by this never ending drought. 
What will my career be, 
the words last resort come screaming at me with no one to yell halt. 
The quick years will pass then they will hit me and it's my own fault. 
All of my solutions come bearing a bag of infinite errors, 
my late night thoughts give me shrieking terrors. 
At what point in time does this maze come to a close. 
On the inside I am slowly weeping but on the outside I pose. 
I look around my room and it does not express myself. 
Question creeps in my eyes at the princess sign of the shelf. 
I am feeling confusion, don't worry not despair. 
All I really want in this life is to be without a care.


",4.0
332,44,"The Freaks

He talks, turning a sun-stained
Cheek to me, his mouth, a dark
Cavern, where stalactites of
Uneven teeth gleam, his right
Hand on my knee, while our minds
Are willed to race towards love;
But, they only wander, tripping
Idly over puddles of
Desire. .... .Can this man with
Nimble finger-tips unleash
Nothing more alive than the
Skin's lazy hungers? Who can
Help us who have lived so long
And have failed in love? The heart,
An empty cistern, waiting
Through long hours, fills itself
With coiling snakes of silence. .....
I am a freak. It's only
To save my face, I flaunt, at
Times, a grand, flamboyant lust. 




",2.0
333,218,"The Gardener XXVIII: Your Questioning Eyes 

Your questioning eyes are sad. They
seek to know my meaning as the moon
would fathom the sea.
I have bared my life before your
eyes from end to end, with nothing
hidden or held back. That is why you
know me not.
If it were only a gem, I could break
it into a hundred pieces and string
them into a chain to put on your neck.
If it were only a flower, round and
small and sweet, I could pluck it from
its stem to set it in your hair.
But it is a heart, my beloved.
Where are its shores and its bottom?
You know not the limits of this
kingdom, still you are its queen.
If it were only a moment of pleasure
it would flower in an easy smile, and
you could see it and read it in a
moment.
If it were merely a pain it would
melt in limpid tears, reflecting its
inmost secret without a word.
But it is love, my beloved.
Its pleasure and pain are boundless,
and endless its wants and wealth.
It is as near to you as your life, but
you can never wholly know it.",0.0
334,216,"The Gardener XXVI: What Comes From Your Willing Hands 

""What comes from your willing 
hands I take. I beg for nothing
more.""
""Yes, yes, I know you, modest
mendicant, you ask for all that one
has.""
""If there be a stray flower for me
I will wear it in my heart.""
""But if there be thorns?""
""I will endure them.""
""Yes, yes, I know you, modest
mendicant, you ask for all that one
has.""
""If but once you should raise your
loving eyes to my face it would make
my life sweet beyond death.""
""But if there be only cruel
glances?""
""I will keep them piercing my
heart.""
""Yes, yes, I know you, modest
mendicant, you ask for all that one 
has.""
",2.0
335,94,"Touch

Have you ever tried meditation?
Struggling hard to concentrate,
and keeping your mind as blank
as a whitewashed wall by closing
your eyes, nose, ears; and shutting out
every possible thought. Every thing.
And, the only failure, that ever came,
the only gross betrayal—
was from your own skin.
                    You will have known this.

Do you still remember,
how, the first distractions arose?
And you blamed skin as a sinner;
how, when your kundalini was rising,
shaken, you felt the cold concrete floor
skin rubbing against skin, your saffron robes,
how, even in a far-off different realm—
your skin anchored you to this earth.
Amidst all that pervading emptiness,
touch retained its sensuality.
                    You will have known this.

Or if you thought more variedly, about
taste, you would discount it—as the touch
of the tongue. Or, you may recollect
how a gentle touch, a caress changed
your life multifold, and you were never
the person you should have been.
Feeling with your skin, was
perhaps the first of the senses, its
reality always remained with you—
You never got rid of it.
                    You will have known this.

You will have known almost
every knowledgeable thing about
the charms and the temptations
that touch could hold.

But, you will never have known
that touch – the taboo
to your transcendence,
when crystallized in caste
was a paraphernalia of
undeserving hate.



",0.0
336,87,"For sale

My school bud, he work hard.
He slog. He make money.
He grow dam rich.

He go to da temple, where
his po’ ol’ folks ain’t allowed.
He buy incense for two bucks
flowers for five, kinda shaggy
coconut for ten bucks.
He also buy a standing place
at da front and da special prayer
in his name all at twenty more.

Priest with ash and holy smoke
come to him, give extra blesses for
a cool crisp fifty my bud gives.

He stand there and stare,
stare hard at the Gawd;
his first time in temple.

Then my jus Blessed bud, he ask me:
Say, ya, how much da “Luxmee” cost?





",1.0
337,204,"The Gardener XIX: You Walked 

You walked by the riverside path
with the full pitcher upon your hip.
Why did you swiftly turn your face
and peep at me through your fluttering
veil?
That gleaming look from the dark
came upon me like a breeze that sends 
a shiver through the rippling water
and sweeps away to the shadowy
shore.
It came to me like the bird of the
evening that hurriedly flies across the
lampless room from the one open 
window to the other, and disappears
in the night.
You are hidden as a star behind the
hills, and I am a passer-by upon the 
road.
But why did you stop for a moment
and glance at my face through your
veil while you walked by the river-
side path with the full pitcher upon
your hip?
",2.0
338,228,"
The Rainy Day 

Sullen clouds are gathering fast over the black fringe of the
forest.
O child, do not go out!
The palm trees in a row by the lake are smiting their heads
against the dismal sky; the crows with their dragged wings are
silent on the tamarind branches, and the eastern bank of the river
is haunted by a deepening gloom.
Our cow is lowing loud, ties at the fence.
O child, wait here till I bring her into the stall.
Men have crowded into the flooded field to catch the fishes
as they escape from the overflowing ponds; the rain-water is
running in rills through the narrow lanes like a laughing boy who
has run away from his mother to tease her.
Listen, someone is shouting for the boatman at the ford.
O child, the daylight is dim, and the crossing at the ferry
is closed.
The sky seems to ride fast upon the madly rushing rain; the
water in the river is loud and impatient; women have hastened home
early from the Ganges with their filled pitchers.
The evening lamps must be made ready.
O child, do not go out!
The road to the market is desolate, the lane to the river is
slippery. The wind is roaring and struggling among the bamboo
branches like a wild beast tangled in a net.",4.0
339,11,"Evolution (revised)

I passed into a lucent still abode
And saw as in a mirror crystalline
An ancient Force ascending serpentine
The unhasting spirals of the aeonic road.

Earth was a cradle for the arriving god
And man but a half-dark half-luminous sign
Of the transition of the veiled Divine
From Matter's sleep and the tormented load

Of ignorant life and death to the Spirit's light.
Mind liberated swam Light's ocean vast,
And life escaped from its grey tortured line;

I saw Matter illumining its parent Night.
The soul could feel into infinity cast
Timeless God-bliss the heart incarnadine.",5.0
340,10,"The Inner Fields


There is a brighter ether than this blue
Pretence of an enveloping heavenly vault,
Royaler investiture than this massed assault
Of emerald rapture pearled with tears of dew.
Immortal spaces of cerulean hue
Are in our reach and fields without this fault
Of drab brown earth and streams that never halt
In their deep murmur which white flowers strew

Floating like stars upon a strip of sky.
This world behind is made of truer stuff
Than the manufactured tissue of earth's grace.
There we can walk and see the gods go by
And sip from Hebe's cup nectar enough
To make for us heavenly limbs and deathless face.",1.0
341,77,"The Gods wake up

Another worst things with the Gods is that
They sleep most of the time—
                          (they don’t even dream).
If you happen to go near heaven:
It is a very noisy boring place.
And all that you get to hear there are—
Thirty three million synchronized godly snores.
                          (The Goddesses snore too).

The Gods sleep right through the prayers
Performed by the Brahmins—
                          (maybe they find it boring).
Births, Marriages, innumerable yagnas,
Brahmins take the center-stage, all the
Gods skip. Also, “Om” is now obsolete—
a kind of recurring mosquito buzz.
                          (Besides, Om is ©opyrighted).

At times, the sleeping celestials do stir.
Gods always get excited over funerals—
                          (they are kind of necrophilic).
The loud drums lead the dead to eternal sleep,
Ancient noises herald the escaping life.
This deeper music shakes the skies.
That’s when the Gods wake up.
                          (Just to receive the dead.)

",1.0
342,357,"FLUFFERS LOVES AND THE WORLD LOVES HER BACK

I showed you my belly
You showed me your love
I showed you my love
and you loved me right back 

I roll on my back
I show you my belly
You rub it
You scratch it
You laugh
You show that you love me
I know that you love me
You love me
You love me
All of me
Fluffers 

I nudge you Come on there
Walk time
Walk time
Car time
Play time
Time for me
Time for me
You pat me
You love me

But hey there
Give me
Walk time
Treat time
Love me

I know you love me
and I love you
I love you
I love you


and I loved being with you
being with you
loving with you
I wanted you
all to me

and now
I'm gone
from your life
from your hands
I'll keep loving
and I'll keep looking back
to your love
to your loving
and I'll wait
not for long
I'll keep loving
you'll keep living
now I long
for your love

I showed you my belly
You showed me your love
I showed you my love
and you loved me right back


I'm your Fluffers
your Fluffers
I run
jump
play
chase
I love you
You love me

I get on the bed
on the couch
on your lap
for your loving
I jump on the window ledge
I see
I bark
I love you
You love me
I love you
and you love me back
I love you
I love you
Fluffers

I steal your panties
pajamas
jeans
tops
I lie on all I take
and you love me back
I love you
You love me

I steal a slipper
a shoe
a scarf
You catch me
You laugh
You love me
and I love you back
I love you
I love you
Fluffers

 

I know you hated
my chasing cars
You stopped me
But not last night
I'm sorry
so sorry
it hurt
now you hurt
I'm sorry
 so sorry
I love you
You love me
I love you
You love me
Fluffers

Fluffers
Flufferduff
Fluffery
Fluff
Monkeyface
Fluffers",2.0
343,288,"
The Queen's Rival

QUEEN GULNAAR sat on her ivory bed, 
Around her countless treasures were spread; 

Her chamber walls were richly inlaid 
With agate, porphory, onyx and jade; 

The tissues that veiled her delicate breast, 
Glowed with the hues of a lapwing's crest; 

But still she gazed in her mirror and sighed 
""O King, my heart is unsatisfied."" 

King Feroz bent from his ebony seat: 
""Is thy least desire unfulfilled, O Sweet? 

""Let thy mouth speak and my life be spent 
To clear the sky of thy discontent."" 

""I tire of my beauty, I tire of this 
Empty splendour and shadowless bliss; 

""With none to envy and none gainsay, 
No savour or salt hath my dream or day."" 

Queen Gulnaar sighed like a murmuring rose: 
""Give me a rival, O King Feroz."" 

II

King Feroz spoke to his Chief Vizier: 
""Lo! ere to-morrow's dawn be here, 

""Send forth my messengers over the sea, 
To seek seven beautiful brides for me; 

""Radiant of feature and regal of mien, 
Seven handmaids meet for the Persian Queen."" 
. . . . . 

Seven new moon tides at the Vesper call, 
King Feroz led to Queen Gulnaar's hall 

A young queen eyed like the morning star: 
""I bring thee a rival, O Queen Gulnaar."" 

But still she gazed in her mirror and sighed: 
""O King, my heart is unsatisfied."" 

Seven queens shone round her ivory bed, 
Like seven soft gems on a silken thread, 

Like seven fair lamps in a royal tower, 
Like seven bright petals of Beauty's flower 

Queen Gulnaar sighed like a murmuring rose 
""Where is my rival, O King Feroz?"" 

III

When spring winds wakened the mountain floods, 
And kindled the flame of the tulip buds,

When bees grew loud and the days grew long, 
And the peach groves thrilled to the oriole's song, 

Queen Gulnaar sat on her ivory bed, 
Decking with jewels her exquisite head; 

And still she gazed in her mirror and sighed: 
""O King, my heart is unsatisfied."" 

Queen Gulnsar's daughter two spring times old, 
In blue robes bordered with tassels of gold, 

Ran to her knee like a wildwood fay, 
And plucked from her hand the mirror away.

Quickly she set on her own light curls 
Her mother's fillet with fringes of pearls;

Quickly she turned with a child's caprice 
And pressed on the mirror a swift, glad kiss. 

Queen Gulnaar laughed like a tremulous rose: 
""Here is my rival, O King Feroz."" 

",1.0
344,398,"O Death Rock Me Asleep a sad and poignant poem by Anne Boleyn just before her execution
 
Death, rock me asleep,
Bring me to quiet rest,
Let pass my weary guiltless ghost
Out of my careful breast.
Toll on, thou passing bell;
Ring out my doleful knell;
Let thy sound my death tell.
Death doth draw nigh;
There is no remedy.

My pains who can express?
Alas, they are so strong;
My dolour will not suffer strength
My life for to prolong.
Toll on, thou passing bell;
Ring out my doleful knell;
Let thy sound my death tell.
Death doth draw nigh;
There is no remedy.

Alone in prison strong
I wait my destiny.
Woe worth this cruel hap that I
Should taste this misery!
Toll on, thou passing bell;
Ring out my doleful knell;
Let thy sound my death tell.
Death doth draw nigh;
There is no remedy.

Farewell, my pleasures past,
Welcome, my present pain!
I feel my torments so increase
That life cannot remain.
Cease now, thou passing bell;
Rung is my doleful knell;
For the sound my death doth tell.
Death doth draw nigh;
There is no remedy.


",0.0
345,136,"Lost Time 

On many an idle day have I grieved over lost time. 
But it is never lost, my lord. 
Thou hast taken every moment of my life in thine own hands. 

Hidden in the heart of things thou art nourishing seeds into sprouts, 
buds into blossoms, and ripening flowers into fruitfulness. 

I was tired and sleeping on my idle bed 
and imagined all work had ceased. 
In the morning I woke up 
and found my garden full with wonders of flowers.",1.0
346,394,"BROUGHT TO GRIEF BY LOVE

I am brought to grief
brought to grief
I am touched by caring
warmed by kindness

 disarmed

Yes I am brought to grief by love

A man is dying of Aids
He can no longer hide
that he is gay
from the small straight 
tight-knit tight-lipped 
community
where he has taught math 
 for twenty-three years
He expects censure
He receives 

an outpouring of caring

And I am 
brought to grief
brought to grief
I am touched by the caring
warmed by the kindness
disarmed

Yes I am brought to grief by love

A woman is raped
in an old pick-up truck
A man is dying
shot in the guts

I am a rock

But I am brought to grief
brought to grief
I am touched by caring
warmed by kindness

disarmed

Yes I am brought to grief by love

A child is outside
not the same
out of luck
not Jewish
not Christian
not French
not Wasp

I am a rock

The child is included
by a child
by the teacher
in a game
on the street

I am disarmed by the caring

Instead of disapproval,
love
Instead of exclusion,
 love
Yes, I am brought to grief

brought to grief
I am touched by caring
warmed by kindness
disarmed

Yes I am brought to grief by love
",0.0
347,112,"Let's Meet Hereafter!

by Nazrul Islam

English version by Mohammad Omar Farooq
Original Language Bengali

We will meet again in the life Hereafter;
Here, please, forget me with a simple laughter.
Anything that remained unsaid,
I won't say; Let you also keep silence;
If I offer my love, turn me away;
If I persist, hurt me, in pretense.

Dream is broken abruptly here,
The evening's bud sheds in the dawn;
The heart dries up before love is savored;
The ambrosia here has the taste of poison.

In separation here, heart longs in agony;
When together, quickly we go apart;
Where the fountain of love is never dry,
In that everlasting Garden, remember to seek my heart.
",0.0
348,457,"Fear Is Only In Our Minds Taking Over All Our Time

I awake...
From the weirdest dream...
I look I realize
It wasn’t a dream
The car crash
I’m lying in the road
In so much pain
Lying in a pool of blood
Jagged pieces of glass stab
Pierce me
Barely staying awake
Wanting to scream
Silent
Strangled
In the distance I hear sirens
It must be an ambulance
Everything is going all hazy and black
I see blurred figures running up to me
There trying to save me
I’m not ready to die
Someone should have told that kid
Not to drink and drive
And now I must die
Because no one cared to tell him not to drink and drive
As I lie here my breath getting shorter
On the cold unforgiving road
All I can think about is...
The blackness
Coldness
Nothing can save me now


",4.0
349,181,"Superior 


Mother, your baby is silly! She is so absurdly childish!
She does not know the difference between the lights in the
streets and the stars.
When we play at eating with pebbles, she thinks they are real
food, and tries to put them into her mouth.
When I open a book before her and ask her to learn her a, b,
c, she tears the leaves with her hands and roars for joy at
nothing; this is your baby's way of doing her lesson.
When I shake my head at her in anger and scold her and call
her naughty, she laughs and thinks it great fun.
Everybody knows that father is away, but if in play I call
aloud ""Father,"" she looks about her in excitement and thinks that
father is near.
When I hold my class with the donkeys that our washer man
brings to carry away the clothes and I warn her that I am the
schoolmaster, she will scream for no reason and call me dada.
Your baby wants to catch the moon. She is so funny; she calls
Ganesh Ganush.
Mother, your baby is silly! She is so absurdly childish!
",1.0
350,484,"A Lovers Dance

A lovers dance is patient and kind
It feeds your heart, soul and mind
It brings you joy and happiness within
Knowing that he or she will be with you
Through thick and thin.

A lovers dance can be recaptured
Only if the partners heart has not been
Fractured.

A lovers dance has no mistakes
It plays no one not even games.

A lovers dance is slow and kind
Easy to learn but hard to find.

A lovers dance.


",2.0
351,527,"The Pain Shows

When I look into your eyes, 
I see the pain you try to hide.
You try to be tough, 
But the pain shows 
The hurting, 
And the suffering that this is causing you
The pain shows
Although you act as if nothing is wrong, 
The pain shows
You try to be brave
But the pain shows
You try to hide the tears
But the pain shows
Who knew looking into your eyes would reveal so much pain


",0.0
352,407,"Surprise Surprise Surprise""

My Honey's a ""Gem"" and he pampers me
and promised his love eternally.
Valentine's Day
was coming our way--
What beautiful gift would I see?

The day broke clear that early morn.
I expected a package with bow adorned.
But, Woe is me!
No gift did I see!~
I was feeling so sad and forlorn!

My Honey had a ""Smirk"" on his face
as he took me into his embrace.
He said, ""Close your eyes--
There's a big surprise!""
I balled up my fist, just in case!

Blindly, I was led to the lawn
while I kept asking, ""What's going on?""
He said, ""Wait and See--
I'm sure you'll agree--
All your worries will soon, be gone!""

Alas, I became so excited
and my inner-fires ignited!
I felt so elated 
and anticipated
that I would be so delighted.

Slowly, I opened my eyes
and much to my surprise--
What did I see
in front of me ??
A ""Clothesline"" with all it implies!

Now, the laughter filled the air!
I didn't show signs of despair.
I took control
and embraced the pole--
He'll soon, have ""Starch"" in his Underwear!










",5.0
353,45,"The Looking Glass

Getting a man to love you is easy
Only be honest about your wants as
Woman. Stand nude before the glass with him
So that he sees himself the stronger one
And believes it so, and you so much more
Softer, younger, lovelier. Admit your
Admiration. Notice the perfection
Of his limbs, his eyes reddening under
The shower, the shy walk across the bathroom floor,
Dropping towels, and the jerky way he
Urinates. All the fond details that make
Him male and your only man. Gift him all,
Gift him what makes you woman, the scent of
Long hair, the musk of sweat between the breasts,
The warm shock of menstrual blood, and all your
Endless female hungers. Oh yes, getting
A man to love is easy, but living
Without him afterwards may have to be
Faced. A living without life when you move
Around, meeting strangers, with your eyes that
Gave up their search, with ears that hear only
His last voice calling out your name and your
Body which once under his touch had gleamed
Like burnished brass, now drab and destitute. 



",2.0
354,307,"anger 
anger is a force that can never die
anger is a force that lies deep within us
anger is the force that can change a man life 
anger is the force that can create a kill
anger is the force that can ruin your life
anger is the thing we all fear
anger is the force that will kill us all
anger is the force that we shall take to are grave",3.0
355,437,"Never There

You were never there for us,
When we needed you the most,
You would just disappear when things got tough.

And when we did spend time together, 
it would just end in promises that would later be broken, 
and then you were gone giving us no reason at all.

Did you not think that we would care?
Was your life that bad that you had to go and end it there?
Were we not good enough for you?
Was that it?


",3.0
356,401,"
As soft winds sweep away the days
I look back on life through a haze.
Remember playgrounds, parks and friends,
In childlike gaze that never ends.
The laughter in a game of catch,
Shall memory ever attach...
To innocence in youthful eyes,
Catching the ball to Dad's surprise.

I recall my first bike, first wreck,
Who picked me up, said, ""What the heck?""
Convinced me to give one more try,
While, knees skinned, I forgot to cry.
Just the joy knowing he was there,
Making him proud my only care.
There was nothing I couldn't do,
My heart held fast that to be true.

Though teenage years were kind of rough,
I sure wasn't too big or tough.
You taught me to defend what's right
And never back down from a fight.
So I learned the hard way to stand,
Still, with each lump, I found your hand.
Drawing from you an inner strength,
And stubborn pride of equal length.

But there the line of fate was drawn,
As though I blinked and you were gone.
I found myself facing the sun,
Not man, not boy, fatherless, one.
Eyes blinded by a void inside,
I could not live that you had died.
Alas finding it to be true,
I could do nothing without you.

Please, Dad, today just hear my call,
I'm sorry that I dropped the ball.
My life is wrecked, my knees are skinned,
My emotions undisciplined.
I can't get up although I try,
Please don't be upset if I cry.
Though I can't fight what I can't see,
Please, Dad, say you're still proud of me.  
",0.0
